cd_sector;tx_sector_descr_nl;tx_sector_descr_fr;cd_sub_munty;tx_sub_munty_nl;tx_sub_munty_fr;tx_munty_dstr;cd_munty_refnis;tx_munty_descr_nl;tx_munty_descr_fr;cd_dstr_refnis;tx_adm_dstr_descr_nl;tx_adm_dstr_descr_fr;cd_prov_refnis;tx_prov_descr_nl;tx_prov_descr_fr;cd_rgn_refnis;tx_rgn_descr_nl;tx_rgn_descr_fr;MDRC;NAME_FRE;NAME_DUT
34003A04-;DRIES;DRIES;34003A;AVELGEM*& DEEL KLUISBERGEN;AVELGEM*& DEEL KLUISBERGEN;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003A052;AVELGEM - BOS;AVELGEM - BOS;34003A;AVELGEM*& DEEL KLUISBERGEN;AVELGEM*& DEEL KLUISBERGEN;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003A072;INDUSTRIEZONE;INDUSTRIEZONE;34003A;AVELGEM*& DEEL KLUISBERGEN;AVELGEM*& DEEL KLUISBERGEN;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003A081;MEERSEN;MEERSEN;34003A;AVELGEM*& DEEL KLUISBERGEN;AVELGEM*& DEEL KLUISBERGEN;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003A09-;ACHTERDRIES-KNOBBELSTR-KAPHOEK;ACHTERDRIES-KNOBBELSTR-KAPHOEK;34003A;AVELGEM*& DEEL KLUISBERGEN;AVELGEM*& DEEL KLUISBERGEN;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003A10-;RUGGE;RUGGE;34003A;AVELGEM*& DEEL KLUISBERGEN;AVELGEM*& DEEL KLUISBERGEN;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003A19-;WIJK - OOSTENDE;WIJK - OOSTENDE;34003A;AVELGEM*& DEEL KLUISBERGEN;AVELGEM*& DEEL KLUISBERGEN;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003A282;RAAPTORF;RAAPTORF;34003A;AVELGEM*& DEEL KLUISBERGEN;AVELGEM*& DEEL KLUISBERGEN;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003B00-;WAARMAARDE - DORP;WAARMAARDE - DORP;34003B;WAARMAARDE*;WAARMAARDE*;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003B09-;MOLENHOEK - VIERSCHAAR;MOLENHOEK - VIERSCHAAR;34003B;WAARMAARDE*;WAARMAARDE*;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003C00-;KERKHOVE-DORP;KERKHOVE-DORP;34003C;KERKHOVE* + DEEL VAN BERCHEM;KERKHOVE* + DEEL VAN BERCHEM;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003C004;KERKHOVE SCHELDEKAAI;KERKHOVE SCHELDEKAAI;34003C;KERKHOVE* + DEEL VAN BERCHEM;KERKHOVE* + DEEL VAN BERCHEM;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003C013;KERKHOVE - WEST;KERKHOVE - WEST;34003C;KERKHOVE* + DEEL VAN BERCHEM;KERKHOVE* + DEEL VAN BERCHEM;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003C082;MOLENHOEK;MOLENHOEK;34003C;KERKHOVE* + DEEL VAN BERCHEM;KERKHOVE* + DEEL VAN BERCHEM;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003C091;VARENT - HEIE;VARENT - HEIE;34003C;KERKHOVE* + DEEL VAN BERCHEM;KERKHOVE* + DEEL VAN BERCHEM;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003D00-;OUTRIJVE-DORP;OUTRIJVE-DORP;34003D;OUTRIJVE;OUTRIJVE;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003D012;DRIES;DRIES;34003D;OUTRIJVE;OUTRIJVE;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003D091;MARAILLE - PUURBEEK;MARAILLE - PUURBEEK;34003D;OUTRIJVE;OUTRIJVE;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003E00-;BOSSUIT-DORP;BOSSUIT-DORP;34003E;BOSSUIT;BOSSUIT;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003E012;OUDSTRIJDERSLAAN - KWASTRAAT;OUDSTRIJDERSLAAN - KWASTRAAT;34003E;BOSSUIT;BOSSUIT;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34003E091;BOUVRIESTRAAT - PLEINSTRAAT;BOUVRIESTRAAT - PLEINSTRAAT;34003E;BOSSUIT;BOSSUIT;;34003;Avelgem;Avelgem;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A001;DEERLIJK-CENTRUM;DEERLIJK-CENTRUM;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A01-;DE PRINS;DE PRINS;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A022;BRAAMAKKER;BRAAMAKKER;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A033;BLOEMENWIJK;BLOEMENWIJK;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A042;SNEPHOEK;SNEPHOEK;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A072;INDUSTRIEZONE;INDUSTRIEZONE;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A081;DEERLIJK-VERSPREIDE BEWONING;DEERLIJK-VERSPREIDE BEWONING;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A0MA;TER DONKT;TER DONKT;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A0PA;GAVER - MOLENHOEK;GAVER - MOLENHOEK;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A100;BELGIEK - KERN;BELGIEK - KERN;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A19-;LISBONNA;LISBONNA;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A20-;SINT-LODEWIJK-KERN;SINT-LODEWIJK-KERN;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A21-;KOEVOET;KOEVOET;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A29-;BRANDEMOLEN;BRANDEMOLEN;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A31-;STATIONSWIJK;STATIONSWIJK;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34009A393;KN0KBOS;KN0KBOS;34009A;DEERLIJK;DEERLIJK;;34009;Deerlijk;Deerlijk;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A001;HARELBEKE-CENTRUM;HARELBEKE-CENTRUM;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A010;RAPID;RAPID;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A021;OVERLEIE;OVERLEIE;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A032;OOSTWIJK;OOSTWIJK;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A043;WESTWIJK;WESTWIJK;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A052;OVERACKER;OVERACKER;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A072;VAERNEWIJK;VAERNEWIJK;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A091;KLEIN HARELBEKE;KLEIN HARELBEKE;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A101;ARENDSWIJK;ARENDSWIJK;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A112;WIJDEGRACHT;WIJDEGRACHT;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A201;HEERBAAN;HEERBAAN;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A212;EILAND;EILAND;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A29-;GAVERMEERSEN;GAVERMEERSEN;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A30-;COLLEGEWIJK;COLLEGEWIJK;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A401;ZANDBERG;ZANDBERG;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A472;STASEGEM - INDUSTRIEZONE;STASEGEM - INDUSTRIEZONE;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A501;STASEGEM;STASEGEM;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A511;KEIZERSTRAAT;KEIZERSTRAAT;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A572;INDUSTRIEZONE;INDUSTRIEZONE;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A591;IEPERSTRAAT;IEPERSTRAAT;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013A672;BANHOUT;BANHOUT;34013A;HARELBEKE*;HARELBEKE*;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013B001;BAVIKHOVE-DORP;BAVIKHOVE-DORP;34013B;BAVIKHOVE;BAVIKHOVE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013B012;HOOGSTRAAT - TREURNIETSTRAAT;HOOGSTRAAT - TREURNIETSTRAAT;34013B;BAVIKHOVE;BAVIKHOVE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013B033;'T KOEKSKEN;'T KOEKSKEN;34013B;BAVIKHOVE;BAVIKHOVE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013B082;EETJE;EETJE;34013B;BAVIKHOVE;BAVIKHOVE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013B091;HELLEPUT;HELLEPUT;34013B;BAVIKHOVE;BAVIKHOVE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013B110;MOLENHUIS;MOLENHUIS;34013B;BAVIKHOVE;BAVIKHOVE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013C001;HULSTE-DORP;HULSTE-DORP;34013C;HULSTE;HULSTE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013C01-;BRUGSE STEENWEG;BRUGSE STEENWEG;34013C;HULSTE;HULSTE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013C02-;MUIZEL;MUIZEL;34013C;HULSTE;HULSTE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013C032;BRUGSE STRAAT;BRUGSE STRAAT;34013C;HULSTE;HULSTE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013C042;TER ELST;TER ELST;34013C;HULSTE;HULSTE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34013C091;HULSTE-VERSPREIDE BEWONING;HULSTE-VERSPREIDE BEWONING;34013C;HULSTE;HULSTE;;34013;Harelbeke;Harelbeke;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A00-;KORTRIJK-CENTRUM;KORTRIJK-CENTRUM;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A01-;HOUTMARKT;HOUTMARKT;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A021;KORTRIJK-STATION - GERECHTSHOF;KORTRIJK-STATION - GERECHTSHOF;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A03-;BUDA;BUDA;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A04-;OUDE SINT-JANSWIJK;OUDE SINT-JANSWIJK;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A051;GENTSE POORT;GENTSE POORT;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A101;NIEUWE SINT-JANSWIJK;NIEUWE SINT-JANSWIJK;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A111;NIEUW KORTRIJK;NIEUW KORTRIJK;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A12-;VENNING;VENNING;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A122;DEERLIJKSTRAAT;DEERLIJKSTRAAT;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A132;GROENINGEKAAI;GROENINGEKAAI;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A143;WIKINGS;WIKINGS;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
34022A152;ZANDBERG;ZANDBERG;34022A;KORTRIJK + DEEL HARELBEKE EN KUURNE;KORTRIJK + DEEL HARELBEKE EN KUURNE;;34022;Kortrijk;Courtrai;34000;Arrondissement Kortrijk;Arrondissement de Courtrai;30000;Provincie West-Vlaanderen;Province de Flandre occidentale;02000;Vlaams Gewest;Région flamande;;;
