street_id_phaco;postal_id;street_FINAL_detected;langue_FINAL_detected;nom_propre_abv;mid_num;mid_x_31370;mid_y_31370;mid_cd_sector
37626;7890;Rue de Lattre;FR;NA;2;105901;156463;51017B00-
37627;7890;Long Chemin;FR;NA;3;104279;157040;51017B091
37628;7890;Chemin de Lestrée;FR;NA;3;105145;153694;51017C00-
37629;7890;Lanterne;FR;NA;2;103113;157184;51017B091
37630;7890;La Pierre;FR;NA;8;104046;156471;51017B091
37631;7890;Haizette;FR;NA;14;101350;160217;51017A180
37632;7890;Haillemont;FR;NA;25;105014;156316;51017B010
37633;7890;Guinaumont;FR;NA;32;101587;158872;51017A00-
37634;7890;Gros Chêne;FR;NA;6;101745;155327;51017B091
37635;7890;Rue Jean Vinois;FR;NA;16;101451;158290;51017A00-
37636;7890;Rue Georges Dubreucq;FR;NA;9;105841;156704;51017B00-
37637;7890;Rue Gaston Muylle;FR;NA;15;106101;155747;51017B091
37638;7890;Rue du Pont;FR;NA;50;101591;158210;51017A00-
37639;7890;Rue du Poêlon;FR;NA;2;105978;156629;51017B00-
37640;7890;Rue Docteur André;FR;NA;89;101461;158797;51017A00-
37641;7890;Sarts;FR;NA;3;106801;155139;51017B091
37642;7890;Ruelle des Ecoles;FR;NA;13;101500;158359;51017A00-
37643;7890;Rue Saint-Mortier;FR;NA;22;101350;158120;51017A00-
37644;7890;Place de Lahamaide;FR;NA;16;104502;153993;51017C00-
37645;7890;Rue Notre-Dame;FR;NA;27;101293;158505;51017A00-
37646;7890;Place;FR;NA;8;101401;158341;51017A00-
37647;7890;Rue Neuve;FR;NA;18;105994;156616;51017B00-
37648;7890;Petit Hameau;FR;NA;8;99739;155644;51017A290
37649;7890;Paradis;FR;NA;26;103560;158164;51017B082
37650;7890;Padraye;FR;NA;9;102835;158343;51017A091
37651;7890;Morcelle;FR;NA;2;101685;154008;51017C19-
37652;7890;Mont;FR;NA;76;101112;160305;51017A180
37653;7890;Mituraye;FR;NA;15;101042;158684;51017A00-
37654;7890;Miclette;FR;NA;10;102040;160800;51017A191
37655;7890;Tombelle;FR;NA;8;98680;157113;51017A280
37656;7890;Square du Béguinage;FR;NA;8;101309;158083;51017A00-
37657;7890;Séménil;FR;NA;22;99788;156147;51017A290
37658;7890;Scoupignies;FR;NA;6;105473;154264;51017B091
37659;7890;Arlochoir;FR;NA;2;103523;154813;51017C19-
37660;7890;Anaise;FR;NA;4;104212;157454;51017B091
37661;7890;Scaubecq;FR;NA;2;106350;154361;51017C09-
37662;7890;Chaussée de Ninove;FR;NA;44;101487;161530;51017A191
37663;7890;Vieux Moulin;FR;NA;24;105041;156652;51017B010
37664;7890;Chaussée;FR;NA;15;103849;155154;51017B091
37665;7890;Vicairie;FR;NA;2;106043;156516;51017B00-
37666;7890;Verte Vallée;FR;NA;2;104339;154459;51017C19-
37667;7890;Camp et Haie;FR;NA;30;100446;157940;51017A082
37668;7890;Ronsart;FR;NA;10;102466;154823;51017C19-
37669;7890;Vert Marais;FR;NA;6;103492;157281;51017B091
37670;7890;Rome;FR;NA;8;102928;154412;51017C19-
37671;7890;Trieu à Staques;FR;NA;4;102332;156288;51017B091
37672;7890;Cambron;FR;NA;3;101849;154685;51017C19-
37673;7890;Buis;FR;NA;26;105525;155587;51017B091
37674;7890;Rigaudrye;FR;NA;37;101886;159610;51017A180
37675;7890;Trieu;FR;NA;3;106113;157019;51017B091
37676;7890;Quesnoit;FR;NA;13;106686;155865;51017B091
37677;7890;Bracles;FR;NA;6;105783;157604;51017B091
37678;7890;Quatre Vents;FR;NA;18;101365;161202;51017A191
37679;7890;Bois;FR;NA;5;101382;154342;51017C19-
37680;7890;Quatre Chemins;FR;NA;8;104457;157452;51017B091
37681;7890;Blanc Scourchet;FR;NA;8;103562;156567;51017B091
37682;7890;Pucemaigne;FR;NA;7;104585;154106;51017C00-
37683;7890;Prés;FR;NA;2;102912;156006;51017B091
37684;7890;Plada;FR;NA;5;104286;154021;51017C00-
37685;7890;Place de Wodecq;FR;NA;20;106164;156586;51017B00-
37686;7890;Warte;FR;NA;4;105256;153947;51017C00-
37687;7890;Chemin des Carmes;FR;NA;4;104646;158412;51017B082
37688;4261;Chemin de Fallais;FR;NA;14;206779;145244;64015C01-
37689;4261;Aux Paireux;FR;NA;3;206603;146067;64015C01-
37690;4261;Chaussée de Hosdent;FR;NA;6;206524;145855;64015C01-
37691;4261;Rue de la Centenaire;FR;NA;8;206533;145652;64015C01-
37692;4261;Rue des Belles Dames;FR;NA;NA;NA;NA;NA
37693;4261;Place de la Cour de Justice;FR;NA;1;206123;145303;64015C01-
